派 14-300361 開進株式会社神戸支店 兵庫県神戸市中央区
派 14-300733 株式会社グッド未来舎 神奈川県横浜市神奈川区
派 14-300735 株式会社アトムシステム 神奈川県藤沢市
派 14-300736 エグザ株式会社 神奈川県横浜市西区
派 14-300739 有限会社イーエスワン 神奈川県横浜市都筑区
派 14-300740 株式会社コースト・ランド 神奈川県横浜市港南区
派 15-010062 株式会社ティーエスブレイン 新潟県新潟市中央区
派 15-020013 株式会社新潟経営支援センター 新潟県長岡市
2/4 ページ
事業主許可番号 事業所名 所在地
派 15-300100 株式会社ヤマト 新潟県柏崎市
派 15-300101 株式会社新潟日報キャリアコム 新潟県新潟市中央区
派 16-300080 朝日人材サービス株式会社 富山県富山市
派 16-300101 テンプラス株式会社富山本社 富山県富山市
テンプラス株式会社金沢支店 石川県金沢市
派 21-300184 ジャパンネット株式会社 岐阜県恵那市
派 22-010077 エスピトーム株式会社スプリング・プロスタッフ 静岡県静岡市駿河区
派 22-090005 遠州トラック株式会社 静岡県袋井市
派 22-300398 ザ・フューチャスタッフ株式会社 静岡県浜松市中区
派 22-300402 イーワークス 静岡県藤枝市
派 22-300518 株式会社ホットスタッフ静岡 静岡県静岡市葵区
派 23-040026 株式会社マルサン　上野営業所 三重県伊賀市
株式会社マルサン　四日市営業所 三重県四日市市
株式会社マルサン　西尾営業所 愛知県西尾市
株式会社マルサン 愛知県豊橋市
派 23-050009 株式会社ロジックス 愛知県岡崎市
派 23-300986 株式会社サンハート 愛知県岡崎市
派 23-301001 有限会社ゴロー 愛知県一宮市
派 23-301002 有限会社明光 愛知県常滑市
派 23-301009 株式会社プレジャー 愛知県名古屋市緑区
派 23-301015 縁エキスパート株式会社 愛知県名古屋市瑞穂区
派 23-301016 ＮＥＸＣＯ中日本サービス株式会社 愛知県名古屋市中区
ＮＥＸＣＯ中日本サービス株式会社東京支店 東京都新宿区
派 23-301019 岡田産業株式会社 愛知県知多市
派 24-060010 ワールド工業株式会社三重支店 三重県津市
派 24-300225 有限会社ＩＫ化工 三重県伊賀市
派 26-020073 株式会社オリエンタル　京都営業所 京都府京都市南区
派 27-020462 株式会社ケア２１ 大阪府大阪市北区
派 27-030330 新日本開発株式会社 大阪府大阪市西区
派 27-080025 ＪＳ関西株式会社 大阪府大阪市平野区
派 27-080026 タイガー警備保障株式会社 大阪府堺市北区
派 27-090011 だいしんビジネスサービス株式会社 大阪府大阪市天王寺区
派 27-090015 株式会社ピーシーポート 大阪府岸和田市
派 27-150042 システムクリエイト株式会社 大阪府大阪市北区
派 27-180026 株式会社パスコ 大阪府茨木市
派 27-301339 株式会社セレクト 大阪府大阪市住之江区
派 27-301340 株式会社関西医療事務センター 大阪府岸和田市
派 27-301342 株式会社フロックス 大阪府和泉市
派 27-301344 有限会社シライサービス 大阪府茨木市
派 27-301345 株式会社ケイエムシー　下関営業所 山口県下関市
株式会社ケイエムシー　堺営業所 大阪府堺市西区
派 27-301348 タイヨー建設株式会社 大阪府大阪市住之江区
派 27-301350 キャリスター株式会社 大阪府大阪市浪速区
派 27-301351 株式会社林工業 大阪府堺市西区
派 27-301353 株式会社オネスティー 大阪府大阪市西区
派 27-301354 株式会社ジェイワークス 大阪府大阪市北区
派 27-301360 Ｎ’ｓ ａｃｔｉｖｅ 大阪府貝塚市
派 27-301361 株式会社シービーエス 大阪府大阪市北区
派 27-301928 株式会社ロジコア 大阪府茨木市
株式会社ロジコア　東京事業部 埼玉県八潮市
株式会社ロジコア　福岡事業部 福岡県糟屋郡粕屋町
派 27-301929 株式会社エムズジャパンセキュリティ 大阪府大阪市西区
派 27-301931 株式会社森山工業 大阪府泉大津市
派 27-301932 アルファネクスト株式会社 大阪府吹田市
派 27-301933 株式会社ベネックス 大阪府大阪市北区
派 28-010106 菱井商事株式会社 兵庫県神戸市中央区
派 28-300531 株式会社双葉化学商会 兵庫県西宮市
派 28-300533 株式会社エスタック 兵庫県高砂市
派 28-300534 共栄テクノス株式会社 兵庫県高砂市
派 28-300736 株式会社ジョブポート 兵庫県西宮市
派 28-300737 株式会社アズ 兵庫県神戸市中央区
派 30-300047 大浦産業株式会社 和歌山県和歌山市
派 33-300239 日本インフラマネジメント株式会社 岡山県岡山市北区
日本インフラマネジメント株式会社東京支店 東京都中野区
派 34-140031 広機設計 株式会社広島事業所 広島県広島市安芸区
派 34-149001 一般社団法人　キャリアセンター中国 広島県広島市南区
派 34-300301 アルファサービス有限会社 広島県広島市安芸区
派 35-070010 静峰興産株式会社 山口県周南市
3/4 ページ
事業主許可番号 事業所名 所在地
派 37-010033 フジガード株式会社 香川県高松市
派 39-300015 増田商事株式会社高知支店 高知県高知市
派 40-010127 株式会社医療事務研究会 福岡県福岡市中央区
派 40-060044 有限会社昭栄テック 福岡県久留米市
派 40-300511 株式会社アソウ・システムソリューション 福岡県福岡市中央区
派 40-300513 アスタスク株式会社唐津 佐賀県唐津市
派 40-300519 株式会社ワークマスター 福岡県北九州市小倉北区
派 42-010033 ディエム電子株式会社総務課 長崎県西彼杵郡時津町
派 43-010086 日建電設株式会社熊本工事事務所 熊本県熊本市東区
派 44-010035 株式会社九州パートナーズ　別府本部 大分県別府市
派 46-010041 株式会社清友 鹿児島県鹿児島市
派 46-300085 株式会社トータルクリエイション 鹿児島県鹿児島市
派 47-300078 株式会社サンコー 沖縄県沖縄市
派 47-300133 株式会社ラジカル沖縄 沖縄県那覇市
事業主許可番号 事業所名 所在地
派 01-300600 三昭電気工業株式会社 北海道釧路市
派 04-300234 有限会社セキオクロダ 宮城県石巻市
派 04-300236 株式会社ティー・エス・シー 宮城県仙台市青葉区
派 04-300237 株式会社ＮＩＤ東北 宮城県仙台市宮城野区
派 08-300285 株式会社サンワコウギョウ 茨城県古河市
派 08-300287 有限会社三吉電器工業所 茨城県日立市
派 08-300288 有限会社アーマント 茨城県石岡市
派 08-300289 有限会社柏崎建設 茨城県神栖市
派 08-300290 株式会社レガーメ・エンジニアリング 茨城県結城市
派 08-300291 株式会社アルコ・イーエックス 茨城県ひたちなか市
派 08-300292 株式会社プロテック 茨城県水戸市
派 09-300235 株式会社トラスト・ユー 栃木県栃木市
派 10-300337 株式会社トラスト 群馬県沼田市
派 10-300338 有限会社コムウェア 群馬県太田市
派 10-300339 久保田倉庫　本社物流センター 群馬県伊勢崎市
派 10-300340 有限会社Ｔａｋａｒａホーム 群馬県前橋市
派 10-300341 株式会社長岡運送　赤堀営業所 群馬県伊勢崎市
派 11-300687 株式会社E-BONDホールディングス　エールスタッフ事業部 東京都千代田区
派 11-300688 株式会社カタケン 埼玉県川口市
派 11-300689 株式会社三光ビジネスソリューション 埼玉県さいたま市大宮区
派 11-300690 ファインワーク株式会社 埼玉県羽生市
派 12-300511 株式会社カントーコーポレーション 千葉県柏市
派 12-300512 株式会社ティーエムトランスポート　成田営業所 千葉県富里市
派 12-300513 株式会社ＡＮＡＮ 千葉県八千代市
派 12-300514 株式会社大東システムエンジニアリング 千葉県千葉市美浜区
派 12-300516 株式会社ゼクセロン 千葉県松戸市
派 12-300517 エス．ジー．エム人材派遣 千葉県柏市
派 12-300518 興和株式会社 千葉県船橋市
派 12-300519 株式会社光自動車 千葉県香取郡多古町
派 13-306435 株式会社エイ・エス・ピー 東京都品川区
派 13-306436 株式会社ＪＣＤソリューション 東京都中央区
派 13-306437 株式会社Ｓ‐ＣＡＳＴ 東京都港区
派 13-306438 株式会社５ｅ 東京都港区
派 13-306439 株式会社オーブシステム 東京都台東区
派 13-306440 東京京装コンピュータ株式会社 東京都豊島区
派 13-306441 株式会社ナチュラルビズマーケット 東京都渋谷区
派 13-306442 グランウェイジャパン株式会社 東京都港区
派 13-306443 日本ＳＥ株式会社 東京都板橋区
日本ＳＥ株式会社北海道支店 北海道札幌市中央区
派 13-306444 株式会社プロフェッショナル・ネットワークス 東京都新宿区
派 13-306445 ニューコン株式会社 東京都荒川区
派 13-306446 ペック株式会社 東京都昭島市
派 13-306447 ニッコクソフト株式会社本店 東京都中央区
派 13-306448 株式会社センスアップ 東京都台東区
派 13-306449 株式会社クラフト 東京都港区
派 13-306450 インフォシー株式会社 東京都港区
派 13-306451 有限会社レッド・カーペット 東京都渋谷区
派 13-306452 ＵＴシステム株式会社 東京都品川区
派 13-306453 株式会社ＳＮＡ 東京都台東区
派 13-306454 株式会社エヌ・ジィー・エス 東京都港区
派 13-306455 株式会社プレッジ 東京都港区
派 13-306456 株式会社カナデル 東京都中央区
派 13-306457 株式会社Ｍ＆Ｆ 東京都江東区
派 13-306458 株式会社クエリー 東京都千代田区
派 13-306459 ビジョンクエスト株式会社 東京都千代田区
派 13-306460 株式会社ソフトウェアエージェンシー 東京都中央区
派 13-306461 ＮＫＫビジネスサポート株式会社 東京都文京区
派 13-306462 株式会社日本みらいケア 東京都武蔵野市
派 13-306463 日商株式会社 東京都港区
派 13-306464 株式会社みのり会計 東京都千代田区
派 13-306466 株式会社ＡＶＥＮＴＵＲＡ 東京都板橋区
派 13-306467 株式会社トーコーテック 東京都豊島区
派 13-306468 株式会社パスカリア 東京都千代田区
株式会社パスカリア　つくば営業所 茨城県つくば市
派 13-306469 エースマーク株式会社 東京都台東区
派 13-306471 ディーディーエヌコンサルティング株式会社 東京都千代田区
1/3 ページ
事業主許可番号 事業所名 所在地
派 13-306472 中越エンジニアリング株式会社 東京都北区
派 13-306473 株式会社ヒューマネクス 東京都新宿区
派 13-306474 東京人財株式会社 東京都三鷹市
派 13-306476 東宝総合警備保障株式会社 東京都渋谷区
派 13-306477 株式会社プロフュージョン　本社 東京都渋谷区
派 13-306478 株式会社サンソウシステムズ 東京都台東区
派 13-306479 ディエフユーコンサルティング株式会社 東京都新宿区
派 13-306480 みんなの未来株式会社 東京都千代田区
派 13-306481 アディッシュ株式会社 東京都品川区
派 13-306482 株式会社サンシーア 東京都台東区
派 13-306484 株式会社ＦＳＣ 東京都大田区
派 13-306485 プレイネクストラボ株式会社 東京都品川区
派 13-306486 株式会社ダブルクロップ 東京都渋谷区
派 13-306487 株式会社Ｍ＆Ｋ 東京都渋谷区
派 13-306488 株式会社メディフォロー 東京都豊島区
派 13-306489 レンドリース・ジャパン株式会社 東京都港区
派 13-306490 株式会社ヴォイス 東京都中央区
派 13-306491 株式会社ミュープランニング 東京都渋谷区
派 13-306492 十和田エレクトロニクス株式会社 東京都品川区
派 13-306493 株式会社トランス・アーキテクト 東京都港区
派 13-306494 ニッコンムービング株式会社 東京都中央区
派 13-306495 マンダイシステムズ株式会社 東京都千代田区
派 13-306496 株式会社リアルキャリア 東京都港区
派 13-306497 株式会社スターチス 東京都港区
派 13-306498 株式会社ＳＡＷＡ 東京都中央区
派 13-306499 株式会社ＷＩＳＳ 東京都渋谷区
派 14-301200 アイ・シー・ティー株式会社横浜事業所 神奈川県横浜市磯子区
アイ・シー・ティー株式会社沖縄支店 沖縄県浦添市
アイ・シー・ティー株式会社北九州支店 福岡県北九州市八幡西区
派 14-301201 湘南ＲＩＣワークス合同会社 神奈川県藤沢市
派 14-301202 株式会社藤伸興業 東京都渋谷区
派 14-301203 株式会社Ｆｒｅｅ 神奈川県横浜市西区
派 14-301204 ムーセン合同会社 神奈川県横浜市神奈川区
派 14-301205 株式会社田中商会　横浜事務所 神奈川県横浜市神奈川区
派 14-301206 株式会社ファームマネージメント 神奈川県横浜市都筑区
派 14-301207 株式会社友善電設 神奈川県横浜市鶴見区
派 14-301208 株式会社トリニタス 神奈川県横浜市中区
派 15-300155 有限会社ミツワ産資 新潟県新潟市西区
派 15-300156 飛鳥運輸株式会社 新潟県長岡市
派 15-300157 インペックスエンジニアリング株式会社 新潟県新潟市中央区
派 21-300268 株式会社サン・スタッフ 岐阜県岐阜市
派 21-300269 神野産業株式会社 岐阜県海津市
派 22-300590 株式会社スコット 静岡県静岡市葵区
株式会社スコット 東京支店 東京都千代田区
派 22-300591 株式会社Ｔａｋａｙａｎａｇｉ 静岡県浜松市西区
派 23-301571 日本パトロール株式会社人材事業部 愛知県名古屋市中区
派 23-301573 株式会社フリクションサービス 愛知県豊橋市
派 23-301574 イマジン．シーク株式会社 愛知県名古屋市中区
派 23-301575 株式会社燕システム 愛知県名古屋市中村区
派 23-301576 株式会社さくら 愛知県長久手市
派 23-301577 株式会社東山総研 愛知県名古屋市中村区
派 23-301578 ＮＳＳ株式会社 愛知県名古屋市中区
派 23-301580 株式会社アムール・メディカル 愛知県名古屋市東区
派 23-301581 株式会社Ｋ　Ｓｙｓｔｅｍ　Ｃｏｎｓｕｌｔｉｎｇ 愛知県安城市
派 23-301582 株式会社ＴＫＵ 愛知県春日井市
派 24-300332 UIコミュニケーション 三重県津市
派 24-300335 株式会社フルバック 三重県四日市市
派 24-300336 株式会社Ｒエージェント 三重県名張市
派 26-300388 株式会社神西通信 京都府京都市南区
派 26-300390 株式会社橋電　福知山工場 京都府福知山市
派 26-300391 ＪＭＳプランニング株式会社 京都府京都市山科区
派 26-300392 双葉メンテナンス工業株式会社 京都府京都市下京区
派 27-302223 株式会社エヌ・スタッフ・リンク 大阪府大阪市中央区
派 27-302224 株式会社ホワイト・ベアーファミリー 大阪府大阪市北区
派 27-302225 株式会社ワーキテクノ 大阪府大阪市中央区
派 27-302226 株式会社ｉｍｐｒｏｖｅ 大阪府大阪市中央区
派 27-302227 株式会社成斗リレイションズ 大阪府大阪市中央区
派 27-302228 株式会社ＡＩＥ 大阪府大阪市淀川区
2/3 ページ
事業主許可番号 事業所名 所在地
派 27-302229 東大阪廃棄物事業協同組合 大阪府東大阪市
派 27-302230 エコノハキャリア株式会社 大阪府大阪市西区
派 27-302231 株式会社リンクス 大阪府大阪市大正区
派 27-302232 株式会社浜寺 大阪府堺市西区
派 27-302233 株式会社物流システム研究所　西脇支店 兵庫県西脇市
派 27-302234 リアンジュ株式会社 大阪府大阪市浪速区
派 27-302235 マコト産業株式会社マコトクリエイト映像事業部 大阪府大阪市平野区
派 27-302237 株式会社新和 大阪府堺市中区
派 27-302238 株式会社エハラ 大阪府東大阪市
派 27-302239 ハイテック株式会社 大阪府大阪市淀川区
派 28-300823 タツミ工業株式会社 兵庫県神戸市長田区
派 28-300830 株式会社ゼロワン 兵庫県神戸市中央区
派 28-300831 新光検査株式会社 兵庫県明石市
派 28-300832 ロコ・フィールド株式会社 兵庫県神戸市中央区
派 28-300833 株式会社ハーツネクスト 兵庫県加古川市
派 28-300834 株式会社フレックスサポート 兵庫県神戸市中央区
派 28-300835 株式会社SEIシステム 兵庫県神戸市中央区
派 28-300836 ワイケイ産業株式会社 兵庫県姫路市
派 28-300837 稲美電子　有限会社神岡工場 兵庫県たつの市
派 28-300838 合同会社　兄弟 兵庫県加古川市
派 29-300105 トウホウ産業 奈良県磯城郡田原本町
派 30-300062 合同会社アクティ 和歌山県和歌山市
派 33-300325 アネックスソフト株式会社 岡山県岡山市北区
派 34-300422 有限会社シビル・テック 広島県広島市南区
派 38-300110 大和通信株式会社 愛媛県新居浜市
派 39-300022 株式会社MXコンサルタント 高知県高知市
派 40-300805 株式会社Ｍ・Ｒ・Ｔ 福岡県北九州市小倉北区
派 40-300823 株式会社ケイティエル　本社 福岡県北九州市小倉北区
派 40-300825 高田サービス株式会社 福岡県北九州市八幡西区
派 40-300826 株式会社アーバンオフィス 福岡県福岡市博多区
派 40-300827 ユニティ・ソフト株式会社 福岡県福岡市博多区
派 40-300828 株式会社サンライズ・スタッフ 福岡県北九州市小倉北区
派 40-300829 ヒューテック株式会社営業本部・システム本部 福岡県福岡市博多区
派 40-300830 株式会社イージービデオ企画 福岡県福岡市博多区
派 40-300831 西日本自動車株式会社 福岡県福岡市中央区
派 40-300832 株式会社ＡＳＰＲＥＡＤ 福岡県福岡市中央区
派 42-300102 後藤運輸株式会社 長崎県長崎市
派 42-300103 後藤貨物自動車株式会社本社営業所 長崎県長崎市
派 42-300104 有限会社コラボソフト 長崎県長崎市
派 42-300105 株式会社プロダクションナップ 長崎県長崎市
派 43-300174 有限会社衛藤設計 熊本県熊本市中央区
派 43-300175 株式会社システム・ブレーン・熊本 熊本県熊本市東区
派 47-300155 株式会社沖縄工設 沖縄県浦添市
事業主許可番号 事業所名 所在地
派 01-010090 エス・テー・ビー興発株式会社 北海道札幌市中央区
派 01-010198 株式会社北海道ビル代行 北海道札幌市中央区
派 01-300369 株式会社共成レンテム 北海道帯広市
派 01-300375 株式会社グローバルサポート 北海道旭川市
派 01-300524 株式会社グロースアソシエーション 北海道札幌市中央区
派 04-010063 株式会社テクノサポートカンパニー 宮城県仙台市宮城野区
派 04-300149 株式会社杉崎工業 宮城県宮城郡利府町
派 05-010005 厚生ビル管理株式会社 秋田県秋田市
派 06-300064 有限会社ティーオーコーポレーション 山形県山形市
派 07-300164 株式会社ベストマネジメント 福島県田村郡三春町
派 07-300165 株式会社ＫＫテクノ 茨城県北茨城市
派 08-010049 デジタルサーブ株式会社 茨城県水戸市
派 08-120014 株式会社エヌエスサービス　人材派遣事業部 茨城県神栖市
派 08-300186 株式会社イー・アール　水戸支社 茨城県水戸市
派 10-300223 有限会社ニチエイ 群馬県太田市
派 10-300290 株式会社ジャパン企画 群馬県邑楽郡大泉町
派 11-020026 株式会社ティー・エス 埼玉県児玉郡上里町
派 11-300411 株式会社ザナックス 埼玉県熊谷市
派 11-300416 株式会社フィットワーク８８ 埼玉県川口市
派 11-300594 サイシンシステム株式会社 埼玉県熊谷市
派 11-300596 アロー派遣スタッフ 千葉県野田市
派 12-010041 千葉ゼネラルサービス株式会社 千葉県市原市
派 13-011061 株式会社スタッフサービス　滋賀第一オフィス 滋賀県草津市
株式会社スタッフサービス　松本第一オフィス 長野県松本市
株式会社スタッフサービス　静岡第一オフィス 静岡県静岡市葵区
株式会社スタッフサービス　浜松第一オフィス 静岡県浜松市中区
株式会社スタッフサービス　富山第一オフィス 富山県富山市
株式会社スタッフサービス　金沢第一オフィス 石川県金沢市
株式会社スタッフサービス　福井第一オフィス 福井県福井市
株式会社スタッフサービス　岐阜第一オフィス 岐阜県岐阜市
株式会社スタッフサービス　名古屋第一オフィス 愛知県名古屋市中区
株式会社スタッフサービス　三重第一オフィス 三重県四日市市
株式会社スタッフサービス　山形第一オフィス 山形県山形市
株式会社スタッフサービス　京都第一オフィス 京都府京都市下京区
株式会社スタッフサービス　難波第一オフィス 大阪府大阪市中央区
株式会社スタッフサービス　神戸第一オフィス 兵庫県神戸市中央区
株式会社スタッフサービス　姫路第一オフィス 兵庫県姫路市
株式会社スタッフサービス　和歌山第一オフィス 和歌山県和歌山市
株式会社スタッフサービス　松江第一オフィス 島根県松江市
株式会社スタッフサービス　岡山第一オフィス 岡山県岡山市北区
株式会社スタッフサービス　長野第一オフィス 長野県長野市
株式会社スタッフサービス　豊田第一オフィス 愛知県豊田市
株式会社スタッフサービス　宇都宮第一オフィス 栃木県宇都宮市
株式会社スタッフサービス　東京第一オフィス 東京都千代田区
株式会社スタッフサービス　有楽町登録センター 東京都千代田区
株式会社スタッフサービス　新宿第一オフィス 東京都新宿区
株式会社スタッフサービス　池袋第一オフィス 東京都豊島区
株式会社スタッフサービス　札幌第一オフィス 北海道札幌市中央区
株式会社スタッフサービス　青森第一オフィス 青森県青森市
株式会社スタッフサービス　秋田第一オフィス 秋田県秋田市
株式会社スタッフサービス　鳥取第一オフィス 鳥取県鳥取市
株式会社スタッフサービス　水戸第一オフィス 茨城県水戸市
株式会社スタッフサービス　広島第一オフィス 広島県広島市中区
株式会社スタッフサービス　山梨第一オフィス 山梨県甲府市
株式会社スタッフサービス　高崎第一オフィス 群馬県高崎市
株式会社スタッフサービス　さいたま第一オフィス 埼玉県さいたま市大宮区
株式会社スタッフサービス　川越第一オフィス 埼玉県川越市
株式会社スタッフサービス　千葉第一オフィス 千葉県千葉市中央区
株式会社スタッフサービス　柏第一オフィス 千葉県柏市
株式会社スタッフサービス　横浜第一オフィス 神奈川県横浜市西区
株式会社スタッフサービス　厚木第一オフィス 神奈川県厚木市
株式会社スタッフサービス　新潟第一オフィス 新潟県新潟市中央区
株式会社スタッフサービス　郡山第一オフィス 福島県郡山市
株式会社スタッフサービス　沼津第一オフィス 静岡県沼津市
株式会社スタッフサービス　つくば第一オフィス 茨城県つくば市
株式会社スタッフサービス　岡崎第一オフィス 愛知県岡崎市
1/5 ページ
事業主許可番号 事業所名 所在地
派 13-011061 株式会社スタッフサービス　相模原第一オフィス 神奈川県相模原市中央区
株式会社スタッフサービス　越谷第一オフィス 埼玉県越谷市
株式会社スタッフサービス　町田第一オフィス 東京都町田市
株式会社スタッフサービス　新宿三丁目登録センター 東京都新宿区
株式会社スタッフサービス　錦糸町第一オフィス 東京都墨田区
株式会社スタッフサービス　成田第一オフィス 千葉県成田市
株式会社スタッフサービス　西宮第一オフィス 兵庫県西宮市
株式会社スタッフサービス　福山第一オフィス 広島県福山市
株式会社スタッフサービス　日立第一オフィス 茨城県日立市
株式会社スタッフサービス　奈良第一オフィス 奈良県奈良市
株式会社スタッフサービス　高槻第一オフィス 大阪府高槻市
株式会社スタッフサービス　北千住第一オフィス 東京都足立区
株式会社スタッフサービス　堺第一オフィス 大阪府堺市北区
株式会社スタッフサービス　吉祥寺第一オフィス 東京都武蔵野市
株式会社スタッフサービス　平塚第一オフィス 神奈川県平塚市
株式会社スタッフサービス　米子第一オフィス 鳥取県米子市
株式会社スタッフサービス　りんかい第一オフィス 東京都江東区
株式会社スタッフサービス　西新宿第一オフィス 東京都新宿区
株式会社スタッフサービス　新横浜第一オフィス 神奈川県横浜市港北区
株式会社スタッフサービス　久留米登録センター 福岡県久留米市
株式会社スタッフサービス　長岡登録センター 新潟県長岡市
株式会社スタッフサービス　大阪南第一オフィス 大阪府堺市堺区
株式会社スタッフサービス　博多登録センター 福岡県福岡市博多区
株式会社スタッフサービス　高松第一オフィス 香川県高松市
株式会社スタッフサービス　横浜第二オフィス 神奈川県横浜市神奈川区
株式会社スタッフサービス　徳島第一オフィス 徳島県徳島市
株式会社スタッフサービス　湘南第一オフィス 神奈川県藤沢市
株式会社スタッフサービス　松山第一オフィス 愛媛県松山市
株式会社スタッフサービス　高知第一オフィス 高知県高知市
株式会社スタッフサービス　福岡第一オフィス 福岡県福岡市中央区
株式会社スタッフサービス　北九州第一オフィス 福岡県北九州市小倉北区
株式会社スタッフサービス　佐賀第一オフィス 佐賀県佐賀市
株式会社スタッフサービス　長崎第一オフィス 長崎県長崎市
株式会社スタッフサービス　熊本第一オフィス 熊本県熊本市中央区
株式会社スタッフサービス　大分第一オフィス 大分県大分市
株式会社スタッフサービス　渋谷第一オフィス 東京都渋谷区
株式会社スタッフサービス　沖縄第一オフィス 沖縄県那覇市
株式会社スタッフサービス　宮崎第一オフィス 宮崎県宮崎市
株式会社スタッフサービス　仙台第一オフィス 宮城県仙台市青葉区
株式会社スタッフサービス　盛岡第一オフィス 岩手県盛岡市
株式会社スタッフサービス　山口第一オフィス 山口県山口市
株式会社スタッフサービス　大阪第一オフィス 大阪府大阪市北区
株式会社スタッフサービス　川崎第一オフィス 神奈川県川崎市川崎区
株式会社スタッフサービス　船橋第一オフィス 千葉県船橋市
株式会社スタッフサービス　鹿児島第一オフィス 鹿児島県鹿児島市
株式会社スタッフサービス　名駅登録センター 愛知県名古屋市中村区
株式会社スタッフサービス　東京第二オフィス 東京都立川市
派 13-011272 アサヒプランテック株式会社 東京都千代田区
派 13-011277 富士メンテニール株式会社 東京都千代田区
派 13-011278 大和シエアド株式会社 東京都千代田区
派 13-011279 株式会社トーテック　大阪営業所 大阪府大阪市淀川区
株式会社トーテック　福岡営業所 福岡県福岡市博多区
株式会社トーテック 東京都千代田区
派 13-030117 株式会社ライフ 東京都台東区
派 13-040683 株式会社エムエヌスタッフ 東京都港区
株式会社エムエヌスタッフ　仙台支店 宮城県仙台市青葉区
派 13-040707 株式会社コスモスネットワーク 東京都港区
派 13-040708 株式会社イー･スピリット 東京都港区
派 13-050071 株式会社アスパイーエックス 東京都品川区
派 13-060045 株式会社富士通ラーニングメディア・スタッフ 東京都港区
派 13-070543 株式会社栄和サービス 東京都杉並区
派 13-080422 株式会社ＯＡＧアウトソーシング 東京都千代田区
派 13-080604 株式会社アクトブレーン 東京都新宿区
株式会社アクトブレーン　大阪支社 大阪府大阪市中央区
派 13-080611 株式会社シーエムシー　東京営業所 東京都新宿区
株式会社シーエムシー　東北営業所 福島県西白河郡西郷村
株式会社シーエムシー　北関東営業所 栃木県小山市
株式会社シーエムシー　横浜営業所 神奈川県横浜市神奈川区
2/5 ページ
事業主許可番号 事業所名 所在地
派 13-080611 株式会社シーエムシー　神戸営業所 兵庫県神戸市中央区
派 13-090188 日中交流サービスセンター株式会社 東京都豊島区
派 13-120032 ライオンコーディアルサポート株式会社 東京都墨田区
派 13-130078 株式会社サテライトオフィス 東京都江東区
派 13-140028 株式会社ニテック 東京都国立市
派 13-200013 株式会社アムスコーポレーション 東京都調布市
派 13-301799 東西株式会社大森オフィス 東京都大田区
東西株式会社厚木オフィス 神奈川県厚木市
東西株式会社赤坂オフィス 東京都港区
派 13-301805 有限会社サトー・ビジネス・エージェンシー　川崎支店 神奈川県川崎市川崎区
派 13-303693 株式会社ブレインスタッフ 東京都新宿区
派 13-303697 株式会社タクミインフォメーションテクノロジー 東京都豊島区
派 13-303699 株式会社ユーテック 東京都千代田区
派 13-303700 株式会社ジョブライフ 東京都世田谷区
派 13-303702 株式会社プロテック 東京都中央区
派 13-303710 株式会社エフケイ・アイティーサービス 東京都中央区
派 13-303715 豊岡電業株式会社 東京都大田区
派 13-303718 株式会社エルピス 東京都渋谷区
派 13-303721 株式会社アーバンリサーチ 東京都府中市
派 13-303730 日本アクティブクリエーション株式会社 東京都豊島区
派 13-303734 日通東京流通サービス株式会社 東京都中央区
派 13-303736 株式会社ピー・エム・シー 東京都中央区
派 13-303737 ヤマト通信工業株式会社 東京都江東区
派 13-303738 株式会社藤井設計事務所 東京都墨田区
派 13-303742 木下設備工業株式会社 東京都千代田区
派 13-303746 共同システム開発株式会社 東京都豊島区
派 13-303747 株式会社タント 東京都足立区
派 13-303749 株式会社ファルコン 東京都港区
派 13-303757 株式会社年金弘済会 東京都千代田区
派 13-304661 株式会社ナカノ商会　物流営業部 東京都江戸川区
株式会社ナカノ商会 関西支店 大阪府大阪市住之江区
株式会社ナカノ商会　福岡支店 福岡県福岡市東区
株式会社ナカノ商会　東北支社福島支店 福島県本宮市
株式会社ナカノ商会　柏支店 千葉県柏市
派 13-305312 ＡＣＳ　Ｊａｐａｎ株式会社 東京都千代田区
派 13-305313 東海ビジネスサービス株式会社 東京都中央区
派 13-305314 コプラムハウス株式会社 東京都新宿区
派 13-305315 株式会社ＩＰパートナーズ 東京都渋谷区
派 13-305316 株式会社マックス・エンジニアリング 東京都新宿区
派 13-305317 株式会社ユーキャン・キャリアサポート　代々木事業所 東京都渋谷区
派 13-305318 シグマロジスタッフ株式会社 東京都品川区
派 13-305321 株式会社アフェクト 東京都江東区
派 13-305322 株式会社ヨシモトサービス 東京都江戸川区
派 13-305323 株式会社グッドワークコミュニケーションズ 東京都千代田区
派 13-305359 株式会社キャリアプラス　札幌支店 北海道札幌市北区
株式会社キャリアプラス　沖縄支店 沖縄県那覇市
株式会社キャリアプラス　新宿支店 東京都新宿区
株式会社キャリアプラス　福岡支店 福岡県福岡市中央区
派 13-306465 株式会社テンポジンパーソナルエージェント 東京都新宿区
派 14-010260 株式会社横浜電成企画 神奈川県横浜市神奈川区
派 14-030019 株式会社ニッポーテクノス 神奈川県横浜市戸塚区
派 14-080030 株式会社イチエ　名古屋営業所 愛知県知多郡武豊町
株式会社イチエ　静岡営業所 静岡県焼津市
株式会社イチエ　埼玉営業所 埼玉県日高市
株式会社イチエ 神奈川県藤沢市
株式会社イチエ　神戸営業所 兵庫県神戸市東灘区
